Timestamp;Hidrógeno (ppm);Metano (ppm);Acetileno (ppm);Etileno (ppm);Etano (ppm);Monóxido de carbono (ppm);Dióxido de carbono (ppm);Oxígeno (ppm);Gas combustible disuelto total (ppm);Agua (ppm)
20/2/2023 8:00:00;"5,9";"2,1";"0,0";"3,6";"6,0";"442,3";"1811";"14598,7";"460";"2,0"
19/2/2023 20:00:00;"5,9";"23,6";"0,0";"3,6";"7,1";"431,9";"1805";"14532,5";"472";"2,0"
19/2/2023 8:00:00;"6,0";"2,4";"0,0";"3,6";"6,2";"441,9";"1819";"14561,2";"460";"2,1"
18/2/2023 20:00:00;"6,0";"5,6";"0,0";"3,6";"6,6";"442,4";"1834";"14513,6";"464";"2,0"
18/2/2023 8:00:00;"5,9";"9,2";"0,0";"3,5";"6,5";"438,0";"1782";"14541,9";"463";"2,0"
17/2/2023 20:00:00;"5,9";"6,6";"0,0";"3,5";"6,5";"432,3";"1796";"14536,8";"455";"2,0"
17/2/2023 8:00:00;"5,7";"4,9";"0,0";"3,4";"6,3";"431,0";"1784";"14493,2";"451";"2,0"
16/2/2023 20:00:00;"5,9";"6,8";"0,0";"3,4";"6,3";"429,7";"1791";"14470,4";"452";"2,0"
16/2/2023 8:00:00;"5,8";"2,6";"0,0";"3,3";"6,0";"428,9";"1780";"14492,5";"447";"2,0"
15/2/2023 20:00:00;"5,8";"2,3";"0,0";"3,3";"6,1";"429,0";"1783";"14451,9";"446";"2,0"
15/2/2023 8:00:00;"5,8";"3,7";"0,0";"3,2";"6,3";"428,0";"1763";"14461,6";"447";"2,0"
14/2/2023 20:00:00;"5,8";"2,7";"0,0";"3,2";"6,3";"428,6";"1780";"14451,5";"447";"2,0"
14/2/2023 8:00:00;"5,6";"1,3";"0,0";"3,2";"6,2";"427,1";"1757";"14474,1";"443";"2,0"
13/2/2023 20:00:00;"5,8";"1,2";"0,0";"3,2";"6,3";"428,4";"1784";"14436,8";"445";"2,0"
13/2/2023 8:00:00;"5,7";"3,0";"0,0";"3,2";"6,5";"426,4";"1763";"14449,1";"445";"2,0"
12/2/2023 20:00:00;"5,7";"5,1";"0,0";"3,2";"6,5";"435,2";"1791";"14390,5";"456";"2,0"
12/2/2023 8:00:00;"5,5";"0,1";"0,0";"3,2";"6,3";"425,7";"1751";"14402,3";"441";"2,0"
11/2/2023 20:00:00;"5,5";"0,4";"0,0";"3,2";"6,2";"426,1";"1767";"14352,2";"441";"2,0"
11/2/2023 8:00:00;"5,4";"2,6";"0,0";"3,3";"5,6";"425,1";"1744";"14394,7";"442";"2,0"
10/2/2023 20:00:00;"5,4";"2,9";"0,0";"3,4";"5,8";"433,8";"1782";"14357,3";"451";"2,0"
10/2/2023 8:00:00;"5,3";"0,0";"0,0";"3,4";"6,1";"433,1";"1762";"14389,9";"448";"2,0"
9/2/2023 20:00:00;"5,2";"3,4";"0,0";"3,4";"5,9";"423,2";"1752";"14308,2";"441";"2,0"
9/2/2023 8:00:00;"5,1";"1,6";"0,0";"3,4";"5,4";"432,5";"1761";"14308,7";"448";"2,0"
8/2/2023 8:00:00;"6,1";"1,1";"0,0";"3,3";"6,5";"422,2";"1735";"14275,3";"439";"2,0"
7/2/2023 20:00:00;"6,3";"1,5";"0,0";"3,3";"6,1";"432,3";"1771";"14234,1";"450";"2,0"
7/2/2023 8:00:00;"6,3";"1,8";"0,0";"3,1";"5,7";"431,3";"1750";"14277,9";"448";"2,0"
6/2/2023 20:00:00;"6,2";"2,2";"0,0";"3,0";"5,5";"421,6";"1739";"14249,7";"439";"2,0"
6/2/2023 8:00:00;"6,1";"4,2";"0,0";"3,1";"5,3";"422,0";"1691";"14305,4";"441";"2,0"
5/2/2023 20:00:00;"6,2";"1,8";"0,0";"3,2";"5,4";"430,8";"1727";"14267,0";"447";"2,0"
5/2/2023 8:00:00;"6,3";"1,1";"0,0";"3,3";"5,8";"430,1";"1712";"14258,6";"447";"2,0"
4/2/2023 20:00:00;"6,2";"2,5";"0,0";"3,3";"5,6";"429,8";"1747";"14152,0";"447";"2,0"
4/2/2023 8:00:00;"6,2";"0,0";"0,0";"3,2";"5,6";"429,1";"1729";"14248,5";"444";"2,0"
3/2/2023 20:00:00;"6,2";"2,6";"0,0";"3,3";"5,6";"429,7";"1734";"14194,1";"447";"2,0"
3/2/2023 8:00:00;"6,2";"4,5";"0,0";"3,2";"5,9";"429,0";"1728";"14221,3";"449";"2,0"
2/2/2023 20:00:00;"6,3";"6,4";"0,0";"3,1";"6,0";"429,1";"1748";"14147,7";"451";"2,0"
2/2/2023 8:00:00;"6,2";"3,1";"0,0";"3,0";"6,0";"421,9";"1721";"14133,0";"440";"2,0"
1/2/2023 20:00:00;"6,4";"0,5";"0,0";"2,8";"5,9";"430,4";"1774";"14015,4";"446";"2,0"
1/2/2023 8:00:00;"6,2";"4,6";"0,0";"2,8";"6,0";"421,0";"1706";"14116,8";"441";"2,0"
31/1/2023 20:00:00;"6,2";"9,5";"0,0";"2,8";"6,0";"420,9";"1694";"14089,6";"445";"2,0"
31/1/2023 8:00:00;"6,1";"0,5";"0,0";"2,9";"5,7";"421,5";"1705";"14121,8";"437";"2,0"
30/1/2023 20:00:00;"6,2";"6,0";"0,0";"3,0";"6,0";"420,5";"1721";"14068,3";"442";"2,0"
30/1/2023 8:00:00;"6,2";"3,3";"0,0";"3,1";"6,0";"420,7";"1716";"14095,0";"439";"2,0"
29/1/2023 20:00:00;"6,2";"11,4";"0,0";"3,3";"6,2";"420,8";"1733";"14001,6";"448";"2,0"
29/1/2023 8:00:00;"6,1";"1,3";"0,0";"3,3";"6,1";"419,4";"1717";"14054,0";"436";"2,0"
28/1/2023 20:00:00;"6,3";"14,4";"0,0";"3,4";"6,1";"429,1";"1759";"13999,7";"459";"2,0"
28/1/2023 8:00:00;"6,2";"3,6";"0,0";"3,4";"6,0";"420,7";"1748";"13978,0";"440";"2,0"
27/1/2023 20:00:00;"6,2";"10,3";"0,0";"3,4";"5,8";"420,0";"1745";"13932,3";"446";"2,0"
27/1/2023 8:00:00;"6,2";"4,0";"0,0";"3,5";"5,7";"420,3";"1750";"13903,5";"440";"2,0"
26/1/2023 20:00:00;"6,2";"2,9";"0,0";"3,5";"5,7";"420,1";"1752";"13962,8";"438";"2,0"
26/1/2023 8:00:00;"6,2";"2,7";"0,0";"3,6";"5,8";"420,0";"1750";"13932,1";"438";"2,0"
25/1/2023 20:00:00;"6,3";"2,4";"0,0";"3,6";"6,0";"419,4";"1768";"13864,9";"438";"2,0"
25/1/2023 8:00:00;"6,2";"2,1";"0,0";"3,3";"6,2";"418,8";"1749";"13823,8";"437";"2,0"
24/1/2023 20:00:00;"6,3";"2,4";"0,0";"3,2";"6,2";"417,2";"1769";"13833,4";"435";"2,0"
24/1/2023 8:00:00;"6,2";"3,0";"0,0";"3,1";"5,9";"425,6";"1750";"13858,4";"444";"2,0"
23/1/2023 20:00:00;"6,3";"3,3";"0,0";"3,1";"5,8";"425,3";"1766";"13888,9";"444";"2,0"
23/1/2023 8:00:00;"6,0";"0,0";"0,0";"3,0";"5,8";"415,9";"1715";"13888,6";"431";"2,0"
22/1/2023 20:00:00;"6,2";"6,0";"0,0";"3,2";"5,8";"416,3";"1738";"13844,8";"437";"2,0"
22/1/2023 8:00:00;"6,1";"6,7";"0,0";"3,2";"5,8";"417,8";"1722";"13808,4";"440";"2,0"
21/1/2023 20:00:00;"6,1";"7,6";"0,0";"3,4";"6,1";"416,0";"1736";"13805,6";"439";"2,0"
21/1/2023 8:00:00;"6,1";"1,3";"0,0";"3,4";"6,0";"414,8";"1731";"13818,0";"432";"2,0"
20/1/2023 20:00:00;"6,2";"3,8";"0,0";"3,2";"5,5";"415,5";"1747";"13746,3";"434";"2,0"
20/1/2023 8:00:00;"6,1";"0,0";"0,0";"3,3";"5,8";"414,7";"1716";"13785,2";"430";"2,0"
19/1/2023 20:00:00;"6,2";"7,6";"0,0";"3,3";"6,3";"414,3";"1728";"13746,7";"438";"2,0"
19/1/2023 8:00:00;"6,1";"0,2";"0,0";"3,4";"6,6";"415,0";"1718";"13717,5";"431";"2,0"
18/1/2023 20:00:00;"6,3";"7,3";"0,0";"3,4";"6,6";"415,5";"1738";"13686,6";"439";"2,0"
18/1/2023 8:00:00;"6,2";"0,5";"0,0";"3,3";"6,8";"414,2";"1714";"13723,4";"431";"2,0"
17/1/2023 20:00:00;"6,3";"8,0";"0,0";"3,2";"6,9";"413,8";"1736";"13625,9";"438";"2,0"
17/1/2023 8:00:00;"6,1";"0,0";"0,0";"3,1";"6,9";"413,2";"1711";"13672,4";"429";"2,0"
16/1/2023 20:00:00;"6,2";"9,4";"0,0";"3,1";"5,9";"412,9";"1729";"13618,0";"438";"2,0"
16/1/2023 8:00:00;"6,1";"2,2";"0,0";"3,1";"6,0";"412,1";"1710";"13664,8";"429";"2,0"
15/1/2023 20:00:00;"6,2";"8,0";"0,0";"3,3";"6,2";"413,2";"1727";"13627,3";"437";"2,0"
15/1/2023 8:00:00;"6,2";"0,6";"0,0";"3,3";"6,3";"412,9";"1715";"13594,0";"429";"2,0"
14/1/2023 20:00:00;"6,3";"12,3";"0,0";"3,3";"6,9";"413,2";"1734";"13577,8";"442";"2,0"
14/1/2023 8:00:00;"6,1";"1,4";"0,0";"3,3";"5,9";"412,1";"1712";"13600,8";"429";"2,0"
13/1/2023 20:00:00;"6,1";"9,8";"0,0";"3,3";"6,5";"411,7";"1735";"13500,8";"437";"2,0"
13/1/2023 8:00:00;"6,1";"2,6";"0,0";"3,1";"6,3";"410,7";"1718";"13561,8";"429";"2,0"
12/1/2023 20:00:00;"6,2";"4,9";"0,0";"3,0";"6,4";"409,6";"1720";"13478,3";"430";"2,0"
12/1/2023 8:00:00;"6,0";"2,4";"0,0";"2,9";"6,0";"409,1";"1702";"13536,9";"426";"2,0"
11/1/2023 20:00:00;"6,1";"0,8";"0,0";"3,0";"5,8";"409,0";"1716";"13478,2";"425";"2,0"
11/1/2023 8:00:00;"6,1";"1,5";"0,0";"2,9";"5,8";"408,0";"1669";"13544,7";"424";"2,0"
10/1/2023 20:00:00;"6,1";"3,4";"0,0";"3,0";"5,6";"408,4";"1719";"13448,7";"427";"2,0"
10/1/2023 8:00:00;"6,1";"2,5";"0,0";"2,9";"5,8";"407,3";"1682";"13450,5";"425";"2,0"
9/1/2023 20:00:00;"6,0";"2,8";"0,0";"3,0";"5,7";"407,3";"1709";"13436,1";"425";"2,0"
9/1/2023 8:00:00;"6,0";"0,3";"0,0";"2,9";"5,8";"406,2";"1671";"13500,8";"421";"2,0"
8/1/2023 20:00:00;"6,1";"5,5";"0,0";"3,0";"6,1";"406,9";"1705";"13383,7";"427";"2,0"
8/1/2023 8:00:00;"6,0";"2,0";"0,0";"2,9";"6,2";"406,9";"1687";"13412,6";"424";"2,0"
7/1/2023 20:00:00;"6,2";"7,2";"0,0";"2,9";"6,4";"407,7";"1709";"13385,2";"430";"2,0"
7/1/2023 8:00:00;"6,1";"0,0";"0,0";"2,9";"6,5";"407,6";"1691";"13431,5";"423";"2,0"
6/1/2023 20:00:00;"6,1";"3,0";"0,0";"2,9";"6,5";"406,7";"1715";"13339,4";"425";"2,0"
6/1/2023 8:00:00;"6,0";"1,3";"0,0";"3,0";"6,2";"407,1";"1693";"13387,9";"424";"2,0"
5/1/2023 20:00:00;"6,1";"3,3";"0,0";"3,0";"6,0";"406,9";"1704";"13334,5";"425";"2,0"
5/1/2023 8:00:00;"6,1";"3,0";"0,0";"3,0";"6,1";"405,7";"1700";"13336,8";"424";"2,0"
4/1/2023 20:00:00;"6,1";"4,5";"0,0";"2,9";"6,3";"406,3";"1698";"13252,6";"426";"2,0"
4/1/2023 8:00:00;"6,0";"0,3";"0,0";"2,9";"6,4";"404,8";"1678";"13318,7";"420";"2,0"
3/1/2023 20:00:00;"6,1";"4,9";"0,0";"2,9";"6,4";"405,2";"1705";"13287,0";"425";"2,0"
3/1/2023 8:00:00;"5,9";"1,8";"0,0";"2,8";"6,4";"403,7";"1680";"13277,0";"421";"2,0"
2/1/2023 20:00:00;"6,0";"2,8";"0,0";"2,8";"6,7";"404,3";"1706";"13210,1";"423";"2,0"
2/1/2023 8:00:00;"6,0";"0,5";"0,0";"2,8";"6,0";"403,6";"1680";"13255,1";"419";"2,0"
1/1/2023 20:00:00;"6,0";"0,2";"0,0";"2,8";"6,5";"403,8";"1702";"13167,6";"419";"2,0"
1/1/2023 8:00:00;"5,9";"0,0";"0,0";"2,8";"6,4";"403,3";"1675";"13244,7";"418";"2,0"
31/12/2022 20:00:00;"6,0";"3,8";"0,0";"2,7";"6,0";"404,1";"1698";"13111,2";"423";"2,0"
31/12/2022 8:00:00;"5,9";"0,0";"0,0";"2,7";"5,8";"403,3";"1672";"13196,3";"418";"2,0"
30/12/2022 20:00:00;"6,0";"4,1";"0,0";"2,6";"5,7";"402,8";"1694";"13126,1";"421";"2,0"
30/12/2022 8:00:00;"5,9";"1,5";"0,0";"2,7";"5,7";"401,8";"1665";"13149,1";"418";"2,0"
29/12/2022 20:00:00;"5,9";"0,1";"0,0";"2,7";"5,9";"402,0";"1690";"13082,7";"417";"2,0"
29/12/2022 8:00:00;"5,8";"0,0";"0,0";"2,7";"5,8";"401,7";"1667";"13138,8";"416";"2,0"
28/12/2022 20:00:00;"5,8";"3,1";"0,0";"2,6";"5,8";"402,6";"1688";"13073,2";"420";"2,0"
28/12/2022 8:00:00;"5,7";"0,3";"0,0";"2,5";"5,9";"400,5";"1667";"13132,7";"415";"2,0"
27/12/2022 20:00:00;"5,7";"10,4";"0,0";"2,6";"6,3";"401,0";"1686";"13069,9";"426";"2,0"
27/12/2022 8:00:00;"5,7";"1,7";"0,0";"2,6";"6,0";"400,2";"1681";"13012,0";"416";"2,0"
26/12/2022 20:00:00;"5,8";"2,9";"0,0";"2,7";"7,2";"400,4";"1693";"12979,4";"419";"2,0"
26/12/2022 8:00:00;"6,0";"3,4";"0,0";"2,8";"5,7";"400,7";"1662";"13012,9";"419";"2,0"
25/12/2022 20:00:00;"6,0";"2,5";"0,0";"2,9";"5,7";"399,6";"1679";"12987,6";"417";"2,0"
25/12/2022 8:00:00;"6,0";"1,0";"0,0";"3,0";"5,8";"399,5";"1648";"13023,1";"415";"2,0"
24/12/2022 20:00:00;"6,1";"1,3";"0,0";"3,0";"5,9";"400,3";"1670";"12987,3";"417";"2,0"
24/12/2022 8:00:00;"6,0";"0,3";"0,0";"3,1";"5,9";"399,1";"1663";"13003,8";"414";"2,0"
23/12/2022 20:00:00;"6,0";"2,0";"0,0";"3,2";"6,0";"399,2";"1684";"12904,4";"416";"2,0"
23/12/2022 8:00:00;"6,0";"0,7";"0,0";"3,3";"6,1";"400,1";"1668";"12929,6";"416";"2,0"
22/12/2022 20:00:00;"6,1";"8,1";"0,0";"3,2";"6,2";"399,6";"1677";"12883,7";"423";"2,0"
22/12/2022 8:00:00;"5,9";"0,0";"0,0";"3,1";"6,1";"399,1";"1671";"12905,5";"414";"2,0"
21/12/2022 20:00:00;"6,1";"7,6";"0,0";"3,0";"6,3";"399,1";"1681";"12795,5";"422";"2,0"
21/12/2022 8:00:00;"5,9";"0,7";"0,0";"2,9";"6,0";"398,0";"1667";"12849,0";"414";"2,0"
20/12/2022 20:00:00;"6,0";"2,2";"0,0";"2,9";"6,2";"397,5";"1684";"12804,1";"415";"2,0"
20/12/2022 8:00:00;"5,9";"2,8";"0,0";"3,0";"6,2";"396,6";"1661";"12822,8";"415";"2,0"
19/12/2022 20:00:00;"6,0";"9,2";"0,0";"3,2";"6,2";"397,2";"1671";"12791,5";"422";"2,0"
19/12/2022 8:00:00;"5,9";"0,2";"0,0";"3,4";"6,3";"396,6";"1676";"12814,6";"412";"2,0"
18/12/2022 20:00:00;"6,0";"8,4";"0,0";"3,7";"6,5";"397,3";"1681";"12761,7";"422";"2,0"
18/12/2022 8:00:00;"6,0";"1,6";"0,0";"3,7";"6,2";"397,4";"1680";"12806,9";"415";"2,0"
17/12/2022 20:00:00;"6,1";"5,2";"0,0";"3,5";"6,2";"397,5";"1693";"12694,0";"418";"2,0"
17/12/2022 8:00:00;"5,9";"2,6";"0,0";"3,4";"6,0";"395,4";"1672";"12727,4";"413";"2,0"
16/12/2022 20:00:00;"6,0";"4,0";"0,0";"3,3";"6,7";"395,2";"1679";"12686,2";"415";"2,0"
16/12/2022 8:00:00;"5,8";"0,4";"0,0";"3,3";"6,0";"394,1";"1663";"12713,4";"410";"2,0"
15/12/2022 20:00:00;"5,8";"0,0";"0,0";"3,4";"6,0";"393,5";"1685";"12690,7";"409";"2,0"
15/12/2022 8:00:00;"5,7";"0,9";"0,0";"3,4";"6,1";"392,8";"1662";"12735,8";"409";"2,0"
14/12/2022 20:00:00;"5,8";"0,0";"0,0";"3,4";"6,0";"392,8";"1701";"12637,6";"408";"2,0"
14/12/2022 8:00:00;"5,7";"9,0";"0,0";"3,2";"5,7";"391,4";"1638";"12609,2";"415";"2,0"
13/12/2022 20:00:00;"5,8";"5,7";"0,0";"3,1";"5,6";"391,1";"1654";"12609,8";"411";"2,0"
13/12/2022 8:00:00;"5,7";"1,9";"0,0";"3,2";"5,4";"391,4";"1631";"12655,0";"408";"2,0"
12/12/2022 20:00:00;"5,8";"3,7";"0,0";"3,3";"6,1";"391,0";"1658";"12585,8";"410";"2,0"
12/12/2022 8:00:00;"5,9";"0,8";"0,0";"3,2";"5,8";"390,8";"1640";"12530,2";"406";"2,0"
11/12/2022 20:00:00;"5,9";"2,9";"0,0";"3,3";"5,9";"389,5";"1657";"12533,5";"407";"2,0"
11/12/2022 8:00:00;"5,8";"0,8";"0,0";"3,2";"6,2";"388,9";"1623";"12598,0";"405";"2,0"
10/12/2022 20:00:00;"5,9";"8,1";"0,0";"3,2";"6,6";"388,6";"1646";"12563,9";"412";"2,0"
10/12/2022 8:00:00;"5,9";"3,2";"0,0";"3,2";"6,4";"389,0";"1631";"12526,9";"408";"2,0"
9/12/2022 20:00:00;"5,9";"4,3";"0,0";"3,2";"6,0";"389,1";"1649";"12472,1";"408";"2,0"
9/12/2022 8:00:00;"5,8";"1,2";"0,0";"3,1";"5,8";"388,9";"1623";"12547,9";"405";"2,0"
8/12/2022 20:00:00;"5,9";"0,5";"0,0";"3,1";"6,3";"388,8";"1652";"12478,6";"405";"2,0"
8/12/2022 8:00:00;"5,7";"1,2";"0,0";"3,0";"5,6";"387,3";"1629";"12490,9";"403";"2,0"
7/12/2022 20:00:00;"5,8";"5,3";"0,0";"3,2";"5,4";"387,5";"1643";"12438,1";"407";"2,0"
7/12/2022 8:00:00;"5,8";"2,8";"0,0";"3,3";"5,6";"387,2";"1624";"12436,6";"405";"2,0"
6/12/2022 20:00:00;"5,9";"5,2";"0,0";"3,3";"5,9";"386,9";"1639";"12347,8";"407";"2,0"
6/12/2022 8:00:00;"5,8";"2,2";"0,0";"3,2";"5,3";"385,8";"1619";"12434,6";"402";"2,0"
5/12/2022 20:00:00;"6,0";"2,8";"0,0";"3,2";"5,7";"386,4";"1640";"12362,9";"404";"2,0"
5/12/2022 8:00:00;"5,9";"0,4";"0,0";"3,1";"5,9";"386,3";"1629";"12356,0";"401";"2,0"
4/12/2022 20:00:00;"5,9";"4,9";"0,0";"3,1";"6,0";"385,3";"1631";"12288,6";"405";"2,0"
4/12/2022 8:00:00;"5,8";"0,4";"0,0";"3,0";"6,0";"384,2";"1614";"12360,9";"399";"2,0"
3/12/2022 20:00:00;"5,9";"1,1";"0,0";"3,0";"6,0";"384,0";"1635";"12232,4";"400";"2,0"
3/12/2022 8:00:00;"5,8";"0,7";"0,0";"3,0";"5,8";"384,4";"1619";"12287,3";"400";"2,0"
2/12/2022 20:00:00;"6,0";"3,4";"0,0";"3,0";"6,4";"385,1";"1619";"12232,2";"404";"2,0"
2/12/2022 8:00:00;"5,9";"0,3";"0,0";"3,0";"6,6";"383,5";"1604";"12277,7";"399";"2,0"
1/12/2022 20:00:00;"5,9";"3,2";"0,0";"3,0";"6,0";"384,1";"1619";"12226,3";"402";"2,0"
1/12/2022 8:00:00;"5,9";"1,9";"0,0";"3,1";"5,6";"383,1";"1600";"12249,9";"400";"2,0"
30/11/2022 20:00:00;"5,9";"3,3";"0,0";"3,2";"5,6";"383,7";"1618";"12194,4";"402";"2,0"
30/11/2022 8:00:00;"5,8";"2,6";"0,0";"3,2";"5,2";"383,2";"1610";"12224,6";"400";"2,0"
29/11/2022 20:00:00;"5,9";"5,6";"0,0";"3,0";"6,1";"382,2";"1614";"12166,3";"403";"2,0"
29/11/2022 8:00:00;"5,8";"1,4";"0,0";"3,1";"5,8";"383,3";"1604";"12222,1";"399";"2,0"
28/11/2022 20:00:00;"5,8";"1,6";"0,0";"3,1";"5,9";"381,3";"1619";"12080,5";"398";"2,0"
28/11/2022 8:00:00;"5,7";"0,6";"0,0";"3,1";"6,0";"380,8";"1596";"12164,7";"396";"2,0"
27/11/2022 20:00:00;"5,9";"3,4";"0,0";"3,2";"6,3";"381,9";"1607";"12119,2";"401";"2,0"
27/11/2022 8:00:00;"5,8";"0,6";"0,0";"3,3";"6,4";"380,5";"1602";"12073,9";"397";"2,0"
26/11/2022 20:00:00;"5,9";"5,8";"0,0";"3,4";"6,3";"381,2";"1604";"12075,3";"403";"2,0"
26/11/2022 8:00:00;"5,8";"0,2";"0,0";"3,4";"6,0";"380,9";"1612";"12047,3";"396";"2,0"
25/11/2022 20:00:00;"5,8";"2,8";"0,0";"3,4";"5,9";"380,8";"1610";"12008,9";"399";"2,0"
25/11/2022 8:00:00;"5,8";"1,9";"0,0";"3,3";"6,0";"379,3";"1600";"12029,6";"396";"2,0"
24/11/2022 20:00:00;"5,8";"6,4";"0,0";"3,4";"6,1";"380,6";"1592";"11997,8";"402";"2,0"
24/11/2022 8:00:00;"5,8";"0,0";"0,0";"3,3";"6,0";"379,0";"1592";"12000,4";"394";"2,0"
23/11/2022 20:00:00;"5,9";"5,6";"0,0";"3,4";"5,9";"379,6";"1608";"11961,2";"400";"2,0"
23/11/2022 8:00:00;"5,9";"1,9";"0,0";"3,4";"6,5";"379,6";"1593";"11958,5";"397";"2,0"
22/11/2022 20:00:00;"5,9";"3,0";"0,0";"3,4";"6,6";"378,5";"1612";"11928,1";"397";"2,0"
22/11/2022 8:00:00;"5,9";"3,0";"0,0";"3,4";"6,0";"379,3";"1601";"11938,1";"397";"2,0"
21/11/2022 20:00:00;"5,9";"3,9";"0,0";"3,4";"6,1";"378,8";"1609";"11874,8";"398";"2,0"
21/11/2022 8:00:00;"5,8";"0,6";"0,0";"3,5";"6,1";"377,4";"1597";"11862,7";"393";"2,0"
20/11/2022 20:00:00;"5,8";"9,0";"0,0";"3,5";"7,2";"377,1";"1593";"11859,3";"403";"2,0"
20/11/2022 8:00:00;"5,8";"4,0";"0,0";"3,5";"5,7";"376,7";"1579";"11854,0";"396";"2,0"
19/11/2022 20:00:00;"5,8";"3,9";"0,0";"3,5";"5,4";"377,3";"1598";"11797,4";"396";"2,0"
19/11/2022 8:00:00;"5,7";"2,7";"0,0";"3,4";"5,1";"376,4";"1578";"11833,7";"393";"2,0"
18/11/2022 20:00:00;"5,8";"6,5";"0,0";"3,4";"6,0";"376,0";"1602";"11766,1";"398";"2,0"
18/11/2022 8:00:00;"5,6";"1,2";"0,0";"3,3";"5,7";"375,5";"1586";"11808,8";"391";"2,0"
17/11/2022 20:00:00;"5,8";"0,9";"0,0";"3,3";"5,2";"374,8";"1599";"11718,4";"390";"2,0"
17/11/2022 8:00:00;"5,7";"1,5";"0,0";"3,4";"5,4";"373,3";"1581";"11721,0";"389";"2,0"
16/11/2022 20:00:00;"5,7";"1,1";"0,0";"3,4";"5,5";"373,7";"1601";"11739,4";"389";"2,0"
16/11/2022 8:00:00;"5,6";"0,0";"0,0";"3,4";"5,6";"373,4";"1590";"11786,1";"388";"2,0"
15/11/2022 20:00:00;"5,8";"0,0";"0,0";"3,4";"5,6";"375,1";"1602";"11650,8";"390";"2,0"
15/11/2022 8:00:00;"5,7";"0,0";"0,0";"3,3";"6,3";"373,6";"1578";"11694,0";"389";"2,0"
14/11/2022 20:00:00;"5,8";"3,2";"0,0";"3,3";"6,1";"373,0";"1585";"11610,7";"391";"2,0"
14/11/2022 8:00:00;"5,6";"0,0";"0,0";"3,2";"5,9";"372,9";"1566";"11722,4";"388";"2,0"
13/11/2022 20:00:00;"5,7";"3,4";"0,0";"3,2";"6,0";"373,0";"1575";"11605,3";"391";"2,0"
13/11/2022 8:00:00;"5,7";"0,9";"0,0";"3,1";"5,6";"372,5";"1566";"11648,4";"388";"2,0"
12/11/2022 20:00:00;"5,7";"6,6";"0,0";"3,1";"5,6";"371,9";"1562";"11569,9";"393";"2,0"
12/11/2022 8:00:00;"5,6";"0,0";"0,0";"3,1";"5,5";"371,7";"1557";"11601,9";"386";"2,0"
11/11/2022 20:00:00;"5,6";"2,1";"0,0";"3,1";"5,8";"371,6";"1572";"11558,8";"388";"2,0"
11/11/2022 8:00:00;"5,6";"2,3";"0,0";"3,2";"5,9";"371,3";"1550";"11565,5";"388";"2,0"
10/11/2022 20:00:00;"5,6";"3,2";"0,0";"3,1";"6,1";"370,4";"1562";"11525,9";"388";"2,0"
10/11/2022 8:00:00;"5,6";"3,7";"0,0";"3,1";"6,1";"370,7";"1548";"11521,0";"389";"2,0"
9/11/2022 20:00:00;"5,7";"3,1";"0,0";"3,0";"6,0";"370,2";"1570";"11431,7";"388";"2,0"
9/11/2022 8:00:00;"5,6";"1,2";"0,0";"3,1";"5,7";"369,5";"1540";"11466,5";"385";"2,0"
8/11/2022 20:00:00;"5,7";"2,3";"0,0";"3,0";"5,9";"370,0";"1556";"11441,0";"387";"2,0"
8/11/2022 8:00:00;"5,6";"4,4";"0,0";"2,8";"5,6";"368,4";"1531";"11431,9";"387";"2,0"
7/11/2022 20:00:00;"5,6";"2,6";"0,0";"2,7";"5,5";"368,9";"1545";"11403,0";"385";"2,0"
7/11/2022 8:00:00;"5,5";"1,4";"0,0";"2,6";"5,6";"368,0";"1532";"11415,9";"383";"2,0"
6/11/2022 20:00:00;"5,6";"1,7";"0,0";"2,6";"5,7";"368,7";"1539";"11402,7";"384";"2,0"
6/11/2022 8:00:00;"5,4";"2,9";"0,0";"2,6";"5,9";"367,7";"1522";"11366,6";"384";"2,0"
5/11/2022 20:00:00;"5,5";"29,3";"0,0";"2,6";"6,5";"367,5";"1484";"11370,8";"411";"2,0"
5/11/2022 8:00:00;"5,4";"5,8";"0,0";"2,6";"5,3";"367,2";"1531";"11359,1";"386";"2,0"
4/11/2022 20:00:00;"5,4";"4,3";"0,0";"2,7";"5,4";"367,0";"1541";"11325,3";"385";"2,0"
4/11/2022 8:00:00;"5,3";"3,5";"0,0";"2,6";"5,7";"366,6";"1533";"11326,9";"384";"2,0"
3/11/2022 20:00:00;"5,4";"3,9";"0,0";"2,7";"6,4";"366,2";"1532";"11290,0";"385";"2,0"
3/11/2022 8:00:00;"5,4";"1,3";"0,0";"2,7";"6,5";"364,6";"1539";"11282,8";"381";"2,0"
2/11/2022 20:00:00;"5,5";"5,3";"0,0";"2,8";"6,4";"365,5";"1519";"11211,7";"386";"2,0"
2/11/2022 8:00:00;"5,5";"5,2";"0,0";"2,8";"6,3";"364,5";"1513";"11244,2";"384";"2,0"
1/11/2022 20:00:00;"5,4";"4,5";"0,0";"2,8";"5,9";"364,9";"1525";"11214,9";"383";"2,0"
1/11/2022 8:00:00;"5,6";"3,2";"0,0";"2,8";"5,9";"364,6";"1517";"11211,8";"382";"2,0"
31/10/2022 20:00:00;"5,6";"8,2";"0,0";"3,0";"5,7";"364,6";"1524";"11140,1";"387";"2,0"
